Orginal File Name:,DP-JTT-2018_1_3_1657.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_3_1657,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
77,00100000,2,247.821,NaN,NA,NA,
78,00100000,3,247.821,NaN,NA,NA,
78,00100000,4,248.827,NaN,NA,NA,
78,00100000,5,249.032,NaN,NA,07077.bmp,A168.bmp,
78,00100000,6,249.537,NaN,NA,NA,
78,00100000,7,250.095,0.557,-1,1,
78,01000000,2,250.112,NaN,NA,NA,
79,01000000,3,250.112,NaN,NA,NA,
79,01000000,4,251.112,NaN,NA,NA,
79,01000000,5,251.314,NaN,NA,19410.bmp,A268.bmp,
79,01000000,6,251.815,NaN,NA,NA,
79,01000000,7,252.386,0.5700000000000001,-1,1,
79,10001000,2,252.404,NaN,NA,NA,
80,10001000,3,252.404,NaN,NA,NA,
80,10001000,4,253.409,NaN,NA,NA,
80,10001000,5,253.61,NaN,NA,28300.bmp,A88.bmp,
80,10001000,6,254.613,NaN,NA,NA,
80,10001000,7,255.026,0.41200000000000003,-1,1,
80,10000110,2,255.04500000000002,NaN,NA,NA,
81,10000110,3,255.04500000000002,NaN,NA,NA,
81,10000110,4,256.049,NaN,NA,NA,
81,10000110,5,256.25100000000003,NaN,NA,27286.bmp,A50.bmp,
81,10000110,6,256.752,NaN,NA,NA,
81,10000110,7,257.759,1.0050000000000001,-1,1,
81,00011110,2,257.778,NaN,NA,NA,
82,00011110,3,257.778,NaN,NA,NA,
82,00011110,4,258.781,NaN,NA,NA,
82,00011110,5,258.982,NaN,NA,07032.bmp,A152.bmp,
82,00011110,6,259.986,NaN,NA,NA,
82,00011110,7,261.046,1.059,1,1,
82,00000000,2,261.065,NaN,NA,NA,
83,00000000,3,261.065,NaN,NA,NA,
83,00000000,4,262.06600000000003,NaN,NA,NA,
83,00000000,5,262.267,NaN,NA,09070.bmp,A212.bmp,
83,00000000,6,262.76800000000003,NaN,NA,NA,
83,00000000,7,263.54200000000003,0.772,-1,1,
83,10001011,2,263.56,NaN,NA,NA,
84,10001011,3,263.56,NaN,NA,NA,
84,10001011,4,264.562,NaN,NA,NA,
84,10001011,5,264.76300000000003,NaN,NA,22240.bmp,A354.bmp,
84,10001011,6,265.766,NaN,NA,NA,
84,10001011,7,266.962,1.194,-1,2,
84,10001011,8,266.962,NaN,NA,NA,
84,00111110,2,269.987,NaN,NA,NA,
85,00111110,3,269.987,NaN,NA,NA,
85,00111110,4,270.991,NaN,NA,NA,
85,00111110,5,271.195,NaN,NA,08466.bmp,A208.bmp,
85,00111110,6,272.201,NaN,NA,NA,
85,00111110,7,272.808,0.606,1,1,
85,00011110,2,272.827,NaN,NA,NA,
86,00011110,3,272.827,NaN,NA,NA,
86,00011110,4,273.833,NaN,NA,NA,
86,00011110,5,274.038,NaN,NA,04000.bmp,A14.bmp,
86,00011110,6,275.044,NaN,NA,NA,
86,00011110,7,275.573,0.528,1,1,
86,01110000,2,275.591,NaN,NA,NA,
87,01110000,3,275.591,NaN,NA,NA,
87,01110000,4,276.591,NaN,NA,NA,
87,01110000,5,276.795,NaN,NA,19611.bmp,A300.bmp,
87,01110000,6,277.299,NaN,NA,NA,
87,01110000,7,278.085,0.785,1,2,
87,01110000,8,278.085,NaN,NA,NA,
87,01000100,2,281.111,NaN,NA,NA,
88,01000100,3,281.111,NaN,NA,NA,
88,01000100,4,282.11400000000003,NaN,NA,NA,
88,01000100,5,282.317,NaN,NA,19421.bmp,A278.bmp,
88,01000100,6,282.82,NaN,NA,NA,
88,01000100,7,283.312,0.49,-1,1,
88,01100001,2,283.329,NaN,NA,NA,
89,01100001,3,283.329,NaN,NA,NA,
89,01100001,4,284.331,NaN,NA,NA,
89,01100001,5,284.534,NaN,NA,19921.bmp,A326.bmp,
89,01100001,6,285.039,NaN,NA,NA,
89,01100001,7,285.595,0.554,-1,1,
89,10100001,2,285.612,NaN,NA,NA,
90,10100001,3,285.612,NaN,NA,NA,
90,10100001,4,286.617,NaN,NA,NA,
90,10100001,5,286.818,NaN,NA,21460.bmp,A334.bmp,
90,10100001,6,287.319,NaN,NA,NA,
90,10100001,7,287.996,0.676,-1,1,
90,10000000,2,288.014,NaN,NA,NA,
91,10000000,3,288.014,NaN,NA,NA,
91,10000000,4,289.015,NaN,NA,NA,
91,10000000,5,289.22,NaN,NA,28300.bmp,A88.bmp,
91,10000000,6,289.72,NaN,NA,NA,
91,10000000,7,290.389,0.667,-1,1,
91,10011110,2,290.407,NaN,NA,NA,
92,10011110,3,290.407,NaN,NA,NA,
92,10011110,4,291.411,NaN,NA,NA,
92,10011110,5,291.616,NaN,NA,25628.bmp,A366.bmp,
92,10011110,6,292.621,NaN,NA,NA,
92,10011110,7,293.301,0.678,1,1,
92,01011000,2,293.32,NaN,NA,NA,
93,01011000,3,293.32,NaN,NA,NA,
93,01011000,4,294.325,NaN,NA,NA,
93,01011000,5,294.53000000000003,NaN,NA,16022.bmp,A226.bmp,
93,01011000,6,295.532,NaN,NA,NA,
93,01011000,7,296.519,0.985,1,1,
93,10010101,2,296.53700000000003,NaN,NA,NA,
94,10010101,3,296.53700000000003,NaN,NA,NA,
94,10010101,4,297.538,NaN,NA,NA,
94,10010101,5,297.744,NaN,NA,27400.bmp,A54.bmp,
94,10010101,6,298.249,NaN,NA,NA,
94,10010101,7,299.27500000000003,1.025,1,1,
94,00000101,2,299.294,NaN,NA,NA,
95,00000101,3,299.294,NaN,NA,NA,
95,00000101,4,300.296,NaN,NA,NA,
95,00000101,5,300.50100000000003,NaN,NA,07012.bmp,A144.bmp,
95,00000101,6,301.002,NaN,NA,NA,
95,00000101,7,301.598,0.595,-1,1,
95,00001100,2,301.617,NaN,NA,NA,
96,00001100,3,301.617,NaN,NA,NA,
96,00001100,4,302.622,NaN,NA,NA,
96,00001100,5,302.827,NaN,NA,02704.bmp,A134.bmp,
96,00001100,6,303.833,NaN,NA,NA,
96,00001100,7,304.528,0.6940000000000001,-1,1,
96,00001111,2,304.546,NaN,NA,NA,
97,00001111,3,304.546,NaN,NA,NA,
97,00001111,4,305.549,NaN,NA,NA,
97,00001111,5,305.754,NaN,NA,07287.bmp,A190.bmp,
97,00001111,6,306.76,NaN,NA,NA,
97,00001111,7,307.446,0.684,-1,1,
97,00001110,2,307.464,NaN,NA,NA,
98,00001110,3,307.464,NaN,NA,NA,
98,00001110,4,308.47,NaN,NA,NA,
98,00001110,5,308.675,NaN,NA,02190.bmp,A112.bmp,
98,00001110,6,309.68,NaN,NA,NA,
98,00001110,7,310.399,0.717,-1,1,
98,00101000,2,310.416,NaN,NA,NA,
99,00101000,3,310.41700000000003,NaN,NA,NA,
99,00101000,4,311.421,NaN,NA,NA,
99,00101000,5,311.625,NaN,NA,02026.bmp,A106.bmp,
99,00101000,6,312.63,NaN,NA,NA,
99,00101000,7,314.486,1.854,-1,1,
99,01000110,2,314.504,NaN,NA,NA,
100,01000110,3,314.504,NaN,NA,NA,
100,01000110,4,315.508,NaN,NA,NA,
100,01000110,5,315.708,NaN,NA,19326.bmp,A262.bmp,
100,01000110,6,316.209,NaN,NA,NA,
100,01000110,7,316.757,0.546,-1,1,
100,10011000,2,316.774,NaN,NA,NA,
101,10011000,3,316.774,NaN,NA,NA,
101,10011000,4,317.77500000000003,NaN,NA,NA,
101,10011000,5,317.97700000000003,NaN,NA,27400.bmp,A54.bmp,
101,10011000,6,318.979,NaN,NA,NA,
101,10011000,7,319.618,0.638,1,1,
101,01001011,2,319.637,NaN,NA,NA,
102,01001011,3,319.637,NaN,NA,NA,
102,01001011,4,320.63800000000003,NaN,NA,NA,
102,01001011,5,320.844,NaN,NA,12717.bmp,A216.bmp,
102,01001011,6,321.849,NaN,NA,NA,
102,01001011,7,322.66200000000003,0.812,-1,1,
102,10010111,2,322.681,NaN,NA,NA,
103,10010111,3,322.682,NaN,NA,NA,
103,10010111,4,323.683,NaN,NA,NA,
103,10010111,5,323.88800000000003,NaN,NA,21500.bmp,A336.bmp,
103,10010111,6,324.39,NaN,NA,NA,
103,10010111,7,324.968,0.577,1,1,
103,01001011,2,324.987,NaN,NA,NA,
104,01001011,3,324.987,NaN,NA,NA,
104,01001011,4,325.988,NaN,NA,NA,
104,01001011,5,326.194,NaN,NA,19800.bmp,A304.bmp,
104,01001011,6,327.196,NaN,NA,NA,
104,01001011,7,327.782,0.583,-1,1,
104,00101110,2,327.801,NaN,NA,NA,
105,00101110,3,327.801,NaN,NA,NA,
105,00101110,4,328.806,NaN,NA,NA,
105,00101110,5,329.011,NaN,NA,07037.bmp,A156.bmp,
105,00101110,6,330.016,NaN,NA,NA,
105,00101110,7,330.866,0.849,-1,1,
105,01111011,2,330.884,NaN,NA,NA,
106,01111011,3,330.884,NaN,NA,NA,
106,01111011,4,331.88800000000003,NaN,NA,NA,
106,01111011,5,332.092,NaN,NA,19905.bmp,A32.bmp,
106,01111011,6,333.098,NaN,NA,NA,
106,01111011,7,333.682,0.583,1,1,
106,01000011,2,333.7,NaN,NA,NA,
107,01000011,3,333.7,NaN,NA,NA,
107,01000011,4,334.701,NaN,NA,NA,
107,01000011,5,334.907,NaN,NA,19435.bmp,A290.bmp,
107,01000011,6,335.408,NaN,NA,NA,
107,01000011,7,335.96500000000003,0.556,-1,1,
107,00111010,2,335.983,NaN,NA,NA,
108,00111010,3,335.983,NaN,NA,NA,
108,00111010,4,336.987,NaN,NA,NA,
108,00111010,5,337.189,NaN,NA,02308.bmp,A116.bmp,
108,00111010,6,338.19100000000003,NaN,NA,NA,
108,00111010,7,338.618,0.426,1,1,
108,10000110,2,338.637,NaN,NA,NA,
109,10000110,3,338.637,NaN,NA,NA,
109,10000110,4,339.642,NaN,NA,NA,
109,10000110,5,339.844,NaN,NA,21601.bmp,A34.bmp,
109,10000110,6,340.349,NaN,NA,NA,
109,10000110,7,340.935,0.584,-1,1,
109,01000000,2,340.952,NaN,NA,NA,
110,01000000,3,340.952,NaN,NA,NA,
110,01000000,4,341.957,NaN,NA,NA,
110,01000000,5,342.163,NaN,NA,19302.bmp,A26.bmp,
110,01000000,6,342.664,NaN,NA,NA,
110,01000000,7,343.321,0.656,-1,1,
110,01000010,2,343.339,NaN,NA,NA,
111,01000010,3,343.339,NaN,NA,NA,
111,01000010,4,344.344,NaN,NA,NA,
111,01000010,5,344.546,NaN,NA,19040.bmp,A24.bmp,
111,01000010,6,345.04900000000004,NaN,NA,NA,
111,01000010,7,345.858,0.808,-1,1,
111,01000101,2,345.875,NaN,NA,NA,
112,01000101,3,345.875,NaN,NA,NA,
112,01000101,4,346.879,NaN,NA,NA,
112,01000101,5,347.082,NaN,NA,19254.bmp,A258.bmp,
112,01000101,6,347.583,NaN,NA,NA,
112,01000101,7,348.157,0.5710000000000001,-1,2,
112,01000101,8,348.157,NaN,NA,NA,
112,00001100,2,351.18,NaN,NA,NA,
113,00001100,3,351.18,NaN,NA,NA,
113,00001100,4,352.181,NaN,NA,NA,
113,00001100,5,352.384,NaN,NA,02308.bmp,A116.bmp,
113,00001100,6,353.389,NaN,NA,NA,
113,00001100,7,353.802,0.41200000000000003,-1,1,
113,01010111,2,353.819,NaN,NA,NA,
114,01010111,3,353.819,NaN,NA,NA,
114,01010111,4,354.822,NaN,NA,NA,
114,01010111,5,355.02500000000003,NaN,NA,19254.bmp,A258.bmp,
114,01010111,6,355.531,NaN,NA,NA,
114,01010111,7,356.031,0.499,1,1,
114,01010011,2,356.05,NaN,NA,NA,
115,01010011,3,356.05,NaN,NA,NA,
115,01010011,4,357.051,NaN,NA,NA,
115,01010011,5,357.254,NaN,NA,19908.bmp,A320.bmp,
115,01010011,6,357.755,NaN,NA,NA,
115,01010011,7,358.339,0.583,1,1,
115,01001001,2,358.357,NaN,NA,NA,
116,01001001,3,358.357,NaN,NA,NA,
116,01001001,4,359.361,NaN,NA,NA,
116,01001001,5,359.564,NaN,NA,19075.bmp,A242.bmp,
116,01001001,6,360.56600000000003,NaN,NA,NA,
116,01001001,7,361.173,0.606,-1,1,
116,10110100,2,361.19100000000003,NaN,NA,NA,
117,10110100,3,361.19100000000003,NaN,NA,NA,
117,10110100,4,362.197,NaN,NA,NA,
117,10110100,5,362.402,NaN,NA,21460.bmp,A334.bmp,
117,10110100,6,362.907,NaN,NA,NA,
117,10110100,7,363.48900000000003,0.581,1,1,
117,10111110,2,363.507,NaN,NA,NA,
118,10111110,3,363.507,NaN,NA,NA,
118,10111110,4,364.507,NaN,NA,NA,
118,10111110,5,364.711,NaN,NA,21460.bmp,A334.bmp,
118,10111110,6,365.711,NaN,NA,NA,
118,10111110,7,366.286,0.5730000000000001,1,1,
118,01100111,2,366.30400000000003,NaN,NA,NA,
119,01100111,3,366.30400000000003,NaN,NA,NA,
119,01100111,4,367.31,NaN,NA,NA,
119,01100111,5,367.515,NaN,NA,12730.bmp,A218.bmp,
119,01100111,6,368.016,NaN,NA,NA,
119,01100111,7,368.88800000000003,0.871,-1,1,
119,10000000,2,368.906,NaN,NA,NA,
120,10000000,3,368.906,NaN,NA,NA,
120,10000000,4,369.911,NaN,NA,NA,
120,10000000,5,370.116,NaN,NA,27460.bmp,A58.bmp,
120,10000000,6,370.619,NaN,NA,NA,
120,10000000,7,371.72700000000003,1.106,-1,2,
120,10000000,8,371.72700000000003,NaN,NA,NA,
120,10101101,2,374.75100000000003,NaN,NA,NA,
121,10101101,3,374.75100000000003,NaN,NA,NA,
121,10101101,4,375.754,NaN,NA,NA,
121,10101101,5,375.959,NaN,NA,27230.bmp,A4.bmp,
121,10101101,6,376.96,NaN,NA,NA,
121,10101101,7,377.535,0.5740000000000001,-1,1,
121,01100101,2,377.553,NaN,NA,NA,
122,01100101,3,377.553,NaN,NA,NA,
122,01100101,4,378.555,NaN,NA,NA,
122,01100101,5,378.761,NaN,NA,19428.bmp,A280.bmp,
122,01100101,6,379.265,NaN,NA,NA,
122,01100101,7,379.925,0.658,-1,1,
122,00000011,2,379.943,NaN,NA,NA,
123,00000011,3,379.943,NaN,NA,NA,
123,00000011,4,380.947,NaN,NA,NA,
123,00000011,5,381.149,NaN,NA,02200.bmp,A114.bmp,
123,00000011,6,381.653,NaN,NA,NA,
123,00000011,7,382.373,0.718,-1,1,
123,01111011,2,382.391,NaN,NA,NA,
124,01111011,3,382.391,NaN,NA,NA,
124,01111011,4,383.394,NaN,NA,NA,
124,01111011,5,383.594,NaN,NA,19340.bmp,A266.bmp,
124,01111011,6,384.596,NaN,NA,NA,
124,01111011,7,385.371,0.774,1,1,
124,01010011,2,385.39,NaN,NA,NA,
125,01010011,3,385.39,NaN,NA,NA,
125,01010011,4,386.395,NaN,NA,NA,
125,01010011,5,386.597,NaN,NA,19340.bmp,A266.bmp,
125,01010011,6,387.099,NaN,NA,NA,
125,01010011,7,387.694,0.594,1,1,
125,00101111,2,387.713,NaN,NA,NA,
126,00101111,3,387.713,NaN,NA,NA,
126,00101111,4,388.71500000000003,NaN,NA,NA,
126,00101111,5,388.919,NaN,NA,07100.bmp,A172.bmp,
126,00101111,6,389.92,NaN,NA,NA,
126,00101111,7,390.547,0.625,-1,1,
126,00110111,2,390.565,NaN,NA,NA,
127,00110111,3,390.565,NaN,NA,NA,
127,00110111,4,391.568,NaN,NA,NA,
127,00110111,5,391.771,NaN,NA,07032.bmp,A152.bmp,
127,00110111,6,392.272,NaN,NA,NA,
127,00110111,7,392.995,0.722,1,1,
127,00010011,2,393.014,NaN,NA,NA,
128,00010011,3,393.014,NaN,NA,NA,
128,00010011,4,394.014,NaN,NA,NA,
128,00010011,5,394.21500000000003,NaN,NA,01350.bmp,A100.bmp,
128,00010011,6,394.719,NaN,NA,NA,
128,00010011,7,395.306,0.586,1,1,
128,01000110,9,395.31,NaN,NA,NA,
128,01000110,9,395.31,11.756,0,NA,
128,01000110,2,407.081,NaN,NA,NA,
129,01000110,3,407.081,NaN,NA,NA,
129,01000110,4,408.083,NaN,NA,NA,
129,01000110,5,408.285,NaN,NA,19252.bmp,A254.bmp,
129,01000110,6,408.786,NaN,NA,NA,
129,01000110,7,409.899,1.112,-1,1,
129,01001000,2,409.918,NaN,NA,NA,
130,01001000,3,409.918,NaN,NA,NA,
130,01001000,4,410.921,NaN,NA,NA,
130,01001000,5,411.12600000000003,NaN,NA,19520.bmp,A294.bmp,
130,01001000,6,412.129,NaN,NA,NA,
130,01001000,7,412.659,0.529,-1,1,
130,10011101,2,412.677,NaN,NA,NA,
131,10011101,3,412.677,NaN,NA,NA,
131,10011101,4,413.678,NaN,NA,NA,
131,10011101,5,413.882,NaN,NA,21441.bmp,A332.bmp,
131,10011101,6,414.887,NaN,NA,NA,
131,10011101,7,415.485,0.597,1,1,
131,00001011,2,415.504,NaN,NA,NA,
132,00001011,3,415.504,NaN,NA,NA,
132,00001011,4,416.507,NaN,NA,NA,
132,00001011,5,416.708,NaN,NA,07950.bmp,A204.bmp,
132,00001011,6,417.71000000000004,NaN,NA,NA,
132,00001011,7,418.511,0.8,-1,1,
132,00001010,2,418.53000000000003,NaN,NA,NA,
133,00001010,3,418.53000000000003,NaN,NA,NA,
133,00001010,4,419.535,NaN,NA,NA,
133,00001010,5,419.73900000000003,NaN,NA,05531.bmp,A140.bmp,
133,00001010,6,420.745,NaN,NA,NA,
133,00001010,7,421.266,0.52,-1,1,
133,01110001,2,421.285,NaN,NA,NA,
134,01110001,3,421.285,NaN,NA,NA,
134,01110001,4,422.288,NaN,NA,NA,
134,01110001,5,422.494,NaN,NA,19412.bmp,A270.bmp,
134,01110001,6,422.997,NaN,NA,NA,
134,01110001,7,423.46000000000004,0.462,1,1,
134,01100101,2,423.478,NaN,NA,NA,
135,01100101,3,423.478,NaN,NA,NA,
135,01100101,4,424.48,NaN,NA,NA,
135,01100101,5,424.682,NaN,NA,19902.bmp,A314.bmp,
135,01100101,6,425.183,NaN,NA,NA,
135,01100101,7,425.762,0.578,-1,1,
135,10100011,2,425.78000000000003,NaN,NA,NA,
136,10100011,3,425.78000000000003,NaN,NA,NA,
136,10100011,4,426.784,NaN,NA,NA,
136,10100011,5,426.987,NaN,NA,28490.bmp,A90.bmp,
136,10100011,6,427.493,NaN,NA,NA,
136,10100011,7,428.088,0.594,-1,1,
136,10100000,2,428.106,NaN,NA,NA,
137,10100000,3,428.106,NaN,NA,NA,
137,10100000,4,429.112,NaN,NA,NA,
137,10100000,5,429.315,NaN,NA,28300.bmp,A88.bmp,
137,10100000,6,429.819,NaN,NA,NA,
137,10100000,7,430.374,0.553,-1,1,
137,01011010,2,430.391,NaN,NA,NA,
138,01011010,3,430.391,NaN,NA,NA,
138,01011010,4,431.396,NaN,NA,NA,
138,01011010,5,431.599,NaN,NA,16022.bmp,A226.bmp,
138,01011010,6,432.599,NaN,NA,NA,
138,01011010,7,433.192,0.591,1,1,
138,01101010,2,433.211,NaN,NA,NA,
139,01101010,3,433.211,NaN,NA,NA,
139,01101010,4,434.211,NaN,NA,NA,
139,01101010,5,434.41200000000003,NaN,NA,19900.bmp,A310.bmp,
139,01101010,6,435.415,NaN,NA,NA,
139,01101010,7,435.991,0.5740000000000001,-1,1,
139,01111101,2,436.009,NaN,NA,NA,
140,01111101,3,436.009,NaN,NA,NA,
140,01111101,4,437.015,NaN,NA,NA,
140,01111101,5,437.22,NaN,NA,19184.bmp,A248.bmp,
140,01111101,6,438.226,NaN,NA,NA,
140,01111101,7,438.81,0.583,1,1,
140,01110100,2,438.83,NaN,NA,NA,
141,01110100,3,438.83,NaN,NA,NA,
141,01110100,4,439.831,NaN,NA,NA,
141,01110100,5,440.033,NaN,NA,12717.bmp,A216.bmp,
141,01110100,6,440.534,NaN,NA,NA,
141,01110100,7,441.35900000000004,0.8240000000000001,1,1,
141,01111011,2,441.378,NaN,NA,NA,
142,01111011,3,441.378,NaN,NA,NA,
142,01111011,4,442.383,NaN,NA,NA,
142,01111011,5,442.58500000000004,NaN,NA,19410.bmp,A268.bmp,
142,01111011,6,443.588,NaN,NA,NA,
142,01111011,7,444.099,0.51,1,1,
142,10110001,2,444.118,NaN,NA,NA,
143,10110001,3,444.118,NaN,NA,NA,
143,10110001,4,445.123,NaN,NA,NA,
143,10110001,5,445.329,NaN,NA,22224.bmp,A352.bmp,
143,10110001,6,445.834,NaN,NA,NA,
143,10110001,7,446.462,0.627,1,1,
143,00111011,2,446.48,NaN,NA,NA,
144,00111011,3,446.48,NaN,NA,NA,
144,00111011,4,447.483,NaN,NA,NA,
144,00111011,5,447.689,NaN,NA,02102.bmp,A108.bmp,
144,00111011,6,448.694,NaN,NA,NA,
144,00111011,7,449.427,0.732,1,1,
144,01111111,2,449.446,NaN,NA,NA,
145,01111111,3,449.446,NaN,NA,NA,
145,01111111,4,450.449,NaN,NA,NA,
145,01111111,5,450.651,NaN,NA,19326.bmp,A262.bmp,
145,01111111,6,451.652,NaN,NA,NA,
145,01111111,7,452.176,0.522,1,1,
145,00001101,2,452.194,NaN,NA,NA,
146,00001101,3,452.194,NaN,NA,NA,
146,00001101,4,453.19800000000004,NaN,NA,NA,
146,00001101,5,453.399,NaN,NA,07182.bmp,A178.bmp,
146,00001101,6,454.402,NaN,NA,NA,
146,00001101,7,454.963,0.56,-1,1,
146,01100111,2,454.98,NaN,NA,NA,
147,01100111,3,454.98,NaN,NA,NA,
147,01100111,4,455.982,NaN,NA,NA,
147,01100111,5,456.18600000000004,NaN,NA,19611.bmp,A300.bmp,
147,01100111,6,456.688,NaN,NA,NA,
147,01100111,7,457.382,0.6930000000000001,-1,1,
147,10001011,2,457.401,NaN,NA,NA,
148,10001011,3,457.401,NaN,NA,NA,
148,10001011,4,458.407,NaN,NA,NA,
148,10001011,5,458.61,NaN,NA,25875.bmp,A376.bmp,
148,10001011,6,459.611,NaN,NA,NA,
148,10001011,7,460.201,0.589,-1,1,
148,00101101,2,460.218,NaN,NA,NA,
149,00101101,3,460.218,NaN,NA,NA,
149,00101101,4,461.219,NaN,NA,NA,
149,00101101,5,461.425,NaN,NA,02635.bmp,A132.bmp,
149,00101101,6,462.427,NaN,NA,NA,
149,00101101,7,463.58,1.1520000000000001,-1,2,
149,00101101,8,463.58,NaN,NA,NA,
149,10110011,2,466.605,NaN,NA,NA,
150,10110011,3,466.605,NaN,NA,NA,
150,10110011,4,467.606,NaN,NA,NA,
150,10110011,5,467.808,NaN,NA,21620.bmp,A342.bmp,
150,10110011,6,468.31100000000004,NaN,NA,NA,
150,10110011,7,468.869,0.556,1,1,
150,01001110,2,468.88800000000003,NaN,NA,NA,
151,01001110,3,468.88800000000003,NaN,NA,NA,
151,01001110,4,469.889,NaN,NA,NA,
151,01001110,5,470.094,NaN,NA,13101.bmp,A222.bmp,
151,01001110,6,471.099,NaN,NA,NA,
151,01001110,7,471.695,0.595,-1,1,
151,10101110,2,471.714,NaN,NA,NA,
152,10101110,3,471.714,NaN,NA,NA,
152,10101110,4,472.71500000000003,NaN,NA,NA,
152,10101110,5,472.921,NaN,NA,27250.bmp,A40.bmp,
152,10101110,6,473.925,NaN,NA,NA,
152,10101110,7,474.425,0.499,-1,1,
152,10011100,2,474.443,NaN,NA,NA,
153,10011100,3,474.443,NaN,NA,NA,
153,10011100,4,475.44800000000004,NaN,NA,NA,
153,10011100,5,475.651,NaN,NA,27284.bmp,A48.bmp,
153,10011100,6,476.652,NaN,NA,NA,
153,10011100,7,477.183,0.53,1,1,
153,00111010,2,477.201,NaN,NA,NA,
154,00111010,3,477.201,NaN,NA,NA,
154,00111010,4,478.20300000000003,NaN,NA,NA,
154,00111010,5,478.404,NaN,NA,02890.bmp,A138.bmp,
154,00111010,6,479.41,NaN,NA,NA,
154,00111010,7,479.974,0.562,1,1,
154,01000001,2,479.992,NaN,NA,NA,
155,01000001,3,479.992,NaN,NA,NA,
155,01000001,4,480.995,NaN,NA,NA,
155,01000001,5,481.197,NaN,NA,19050.bmp,A240.bmp,
155,01000001,6,481.702,NaN,NA,NA,
155,01000001,7,482.209,0.505,-1,1,
155,00100101,2,482.228,NaN,NA,NA,
156,00100101,3,482.228,NaN,NA,NA,
156,00100101,4,483.233,NaN,NA,NA,
156,00100101,5,483.439,NaN,NA,02890.bmp,A138.bmp,
156,00100101,6,483.944,NaN,NA,NA,
156,00100101,7,484.603,0.658,-1,2,
156,00100101,8,484.603,NaN,NA,NA,
156,00011011,2,487.63,NaN,NA,NA,
157,00011011,3,487.63,NaN,NA,NA,
157,00011011,4,488.635,NaN,NA,NA,
157,00011011,5,488.84000000000003,NaN,NA,07037.bmp,A156.bmp,
157,00011011,6,489.844,NaN,NA,NA,
157,00011011,7,490.344,0.499,1,1,
157,00111100,2,490.362,NaN,NA,NA,
158,00111100,3,490.362,NaN,NA,NA,
158,00111100,4,491.365,NaN,NA,NA,
158,00111100,5,491.568,NaN,NA,05532.bmp,A142.bmp,
158,00111100,6,492.571,NaN,NA,NA,
158,00111100,7,493.206,0.633,1,2,
158,00111100,8,493.206,NaN,NA,NA,
158,10111011,2,496.23,NaN,NA,NA,
159,10111011,3,496.23,NaN,NA,NA,
159,10111011,4,497.232,NaN,NA,NA,
159,10111011,5,497.437,NaN,NA,28300.bmp,A88.bmp,
159,10111011,6,498.443,NaN,NA,NA,
159,10111011,7,498.986,0.542,1,1,
159,00011011,2,499.005,NaN,NA,NA,
160,00011011,3,499.005,NaN,NA,NA,
160,00011011,4,500.005,NaN,NA,NA,
160,00011011,5,500.21000000000004,NaN,NA,07487.bmp,A196.bmp,
160,00011011,6,501.211,NaN,NA,NA,
160,00011011,7,503.157,1.945,1,2,
160,00011011,8,503.157,NaN,NA,NA,
160,00001011,2,506.185,NaN,NA,NA,
161,00001011,3,506.185,NaN,NA,NA,
161,00001011,4,507.187,NaN,NA,NA,
161,00001011,5,507.39300000000003,NaN,NA,07487.bmp,A196.bmp,
161,00001011,6,508.398,NaN,NA,NA,
161,00001011,7,509.045,0.646,-1,1,
161,00111000,2,509.063,NaN,NA,NA,
162,00111000,3,509.063,NaN,NA,NA,
162,00111000,4,510.068,NaN,NA,NA,
162,00111000,5,510.274,NaN,NA,08475.bmp,A210.bmp,
162,00111000,6,511.27500000000003,NaN,NA,NA,
162,00111000,7,512.415,1.1380000000000001,1,2,
162,00111000,8,512.415,NaN,NA,NA,
162,01000100,2,515.439,NaN,NA,NA,
163,01000100,3,515.439,NaN,NA,NA,
163,01000100,4,516.441,NaN,NA,NA,
163,01000100,5,516.643,NaN,NA,19435.bmp,A290.bmp,
163,01000100,6,517.146,NaN,NA,NA,
163,01000100,7,517.791,0.644,-1,1,
163,10110111,2,517.8100000000001,NaN,NA,NA,
164,10110111,3,517.8100000000001,NaN,NA,NA,
164,10110111,4,518.811,NaN,NA,NA,
164,10110111,5,519.013,NaN,NA,21659.bmp,A344.bmp,
164,10110111,6,519.515,NaN,NA,NA,
164,10110111,7,520.171,0.655,1,1,
164,01110010,2,520.189,NaN,NA,NA,
165,01110010,3,520.189,NaN,NA,NA,
165,01110010,4,521.195,NaN,NA,NA,
165,01110010,5,521.398,NaN,NA,19425.bmp,A28.bmp,
165,01110010,6,521.903,NaN,NA,NA,
165,01110010,7,522.389,0.484,1,1,
