Orginal File Name:,CT-JTESTPANAS-2018_5_3_1850.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36,IP: undefined,Time:,2018_5_3_1850,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time,response_time,response,result
mainsession,147,1,0.17200000000000001,0.14300000000000002,2,127030,31,2,1,
mainsession,148,1,0.40800000000000003,-0.289,2,127321,21,2,1,
mainsession,149,1,0.366,0.281,2,127610,22,2,1,
mainsession,150,1,0.427,0.024,2,127912,31,2,1,
mainsession,151,1,0.18,0.115,2,128212,38,2,1,
mainsession,152,1,0.396,-0.099,2,128507,24,2,1,
mainsession,153,1,0.501,-0.022,2,128803,26,2,1,
mainsession,154,1,0.417,-0.106,1,129090,10,2,2,
mainsession,155,1,-0.323,0.051000000000000004,1,129540,47,2,2,
mainsession,156,1,-0.202,0.176,1,130113,169,1,1,
mainsession,157,1,-0.20800000000000002,-0.151,1,130433,53,1,1,
mainsession,158,1,-0.324,0.20600000000000002,1,130725,26,1,1,
mainsession,159,1,-0.404,-0.037,1,131029,38,1,1,
mainsession,160,1,-0.201,-0.002,1,131337,39,1,1,
mainsession,161,1,-0.506,-0.123,2,131659,51,1,2,
mainsession,162,1,0.097,-0.056,2,132132,72,1,2,
mainsession,163,1,0.24,0.078,2,132658,127,2,1,
mainsession,164,1,0.252,-0.263,2,133004,74,2,1,
mainsession,165,1,0.371,-0.029,2,133314,45,2,1,
mainsession,166,1,0.584,-0.022,2,133651,67,2,1,
mainsession,167,1,0.295,-0.078,2,134015,93,2,1,
mainsession,168,1,0.262,-0.015,2,134358,75,2,1,
mainsession,169,1,0.385,0.021,2,134715,93,2,1,
mainsession,170,1,0.069,0.201,2,135063,74,2,1,
mainsession,171,1,0.23700000000000002,-0.077,2,135570,235,2,1,
mainsession,172,1,0.251,0.14100000000000001,2,136017,180,2,1,
mainsession,173,1,0.317,-0.28400000000000003,2,136505,213,2,1,
mainsession,174,1,0.331,-0.005,2,136989,213,2,1,
mainsession,175,1,0.562,-0.156,2,137347,81,2,1,
mainsession,176,1,0.276,-0.049,2,137676,58,2,1,
mainsession,177,1,0.164,-0.135,2,138041,93,2,1,
mainsession,178,1,0.245,-0.183,2,138386,76,2,1,
mainsession,179,1,0.612,-0.14400000000000002,2,138682,23,2,1,
mainsession,180,1,0.135,-0.28300000000000003,2,139013,62,2,1,
mainsession,181,1,0.405,-0.06,2,139307,23,2,1,
mainsession,182,1,0.405,-0.062,2,139587,8,2,1,
mainsession,183,1,0.313,-0.148,2,139874,14,2,1,
mainsession,184,1,0.159,0.262,2,140154,10,2,1,
mainsession,185,1,0.335,0.063,2,140555,135,2,1,
mainsession,186,1,0.216,-0.338,2,140837,11,2,1,
mainsession,187,1,0.324,0.17,1,141122,13,2,2,
mainsession,188,1,-0.2,-0.182,1,141526,8,2,2,
mainsession,189,1,-0.25,-0.07200000000000001,1,142222,295,1,1,
mainsession,190,1,-0.47200000000000003,0.057,1,142519,26,1,1,
mainsession,191,1,-0.455,0.11800000000000001,1,142807,14,1,1,
mainsession,192,1,-0.436,-0.196,1,143101,27,1,1,
mainsession,193,1,-0.28800000000000003,-0.052000000000000005,1,143383,12,1,1,
mainsession,194,1,-0.192,-0.116,1,143672,25,1,1,
mainsession,195,1,-0.40800000000000003,0.038,1,143967,32,1,1,
mainsession,196,1,-0.13,0.133,1,144235,1,1,1,
mainsession,197,1,-0.336,-0.015,1,144506,2,1,1,
mainsession,198,1,-0.365,-0.266,1,144804,21,1,1,
mainsession,199,1,-0.267,-0.044,2,145103,27,1,2,
mainsession,200,1,0.341,-0.025,2,145525,25,1,2,
mainsession,1,1,-0.154,-0.163,2,146074,147,2,1,
mainsession,2,1,0.078,0.042,1,146441,96,2,2,
mainsession,3,1,-0.056,-0.08700000000000001,1,147031,188,2,2,
mainsession,4,1,-0.368,-0.364,1,147451,20,1,1,
mainsession,5,1,-0.434,0.19,1,147780,59,1,1,
mainsession,6,1,-0.318,-0.10200000000000001,2,148087,41,1,2,
mainsession,7,1,0.20800000000000002,0.224,2,148530,38,1,2,
mainsession,8,1,0.23900000000000002,-0.067,2,148972,38,2,1,
mainsession,9,1,0.632,0.331,2,149298,57,2,1,
mainsession,10,1,0.362,0.151,2,149607,36,2,1,
mainsession,11,1,0.528,0.111,2,149916,45,2,1,
mainsession,12,1,0.48,-0.14,2,150310,122,2,1,
mainsession,13,1,0.20800000000000002,-0.188,2,150618,42,2,1,
mainsession,14,1,0.09,0.136,1,150924,36,2,2,
mainsession,15,1,-0.433,-0.021,1,151389,65,2,2,
mainsession,16,1,-0.68,-0.038,2,151940,152,1,2,
mainsession,17,1,0.199,-0.266,2,152501,163,1,2,
mainsession,18,1,0.278,0.139,1,152952,47,2,2,
mainsession,19,1,-0.201,0.001,1,153515,165,1,1,
mainsession,20,1,-0.261,-0.132,1,154036,247,1,1,
mainsession,21,1,-0.5630000000000001,-0.121,1,154345,37,1,1,
mainsession,22,1,-0.218,-0.059000000000000004,2,154644,38,1,2,
mainsession,23,1,0.302,0.051000000000000004,2,155083,36,1,2,
mainsession,24,1,0.366,0.359,2,155522,39,2,1,
mainsession,25,1,0.64,0.147,1,155907,114,2,2,
mainsession,26,1,-0.46,-0.194,1,156389,81,2,2,
mainsession,27,1,-0.424,0.262,1,156841,53,1,1,
mainsession,28,1,-0.14400000000000002,0.004,1,157185,72,1,1,
mainsession,29,1,-0.041,0.134,1,157589,130,1,1,
mainsession,30,1,-0.14400000000000002,0.224,1,157897,37,1,1,
mainsession,31,1,-0.185,-0.116,1,158202,36,1,1,
mainsession,32,1,-0.503,0.047,1,158491,20,1,1,
mainsession,33,1,-0.183,0.213,1,158800,33,1,1,
mainsession,34,1,-0.339,0.007,1,159085,14,1,1,
mainsession,35,1,-0.274,-0.18,1,159375,19,1,1,
mainsession,36,1,-0.429,0.07,1,159666,22,1,1,
mainsession,37,1,-0.46900000000000003,0.17400000000000002,1,159949,15,1,1,
mainsession,38,1,-0.148,-0.318,1,160303,85,1,1,
mainsession,39,1,-0.323,-0.061,1,160599,26,1,1,
mainsession,40,1,-0.545,-0.126,1,161010,136,1,1,
mainsession,41,1,-0.40700000000000003,0.188,1,161301,22,1,1,
mainsession,42,1,-0.183,0.249,1,161587,20,1,1,
mainsession,43,1,-0.467,-0.047,1,161886,27,1,1,
mainsession,44,1,-0.486,-0.11,1,162182,25,1,1,
