Version:,3,Orginal File Name:,CT-JCTEST1-T1.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_20_41,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,217,3,-208,217,126.869,0.03,2,2,
main,218,3,-409,-34,127.09,0.032,2,2,
main,219,3,-313,4,127.308,0.024,2,2,
main,220,3,-216,-132,127.53,0.024,2,2,
main,221,3,-405,-60,127.748,0.025,2,1,
main,222,3,377,-81,128.074,0.051000000000000004,2,1,
main,223,3,362,-104,128.399,0.05,2,1,
main,224,3,334,380,128.726,0.051000000000000004,2,1,
main,225,3,92,-65,129.058,0.055,2,1,
main,226,3,176,8,129.386,0.053,2,1,
main,227,3,365,-56,129.711,0.062,2,1,
main,228,3,366,-260,130.04,0.053,2,1,
main,229,3,147,46,130.368,0.054,2,1,
main,230,3,67,-59,130.696,0.056,2,1,
main,231,3,392,236,131.02100000000002,0.052000000000000005,2,2,
main,232,3,-367,-27,131.237,0.021,2,2,
main,233,3,-356,170,131.451,0.02,2,2,
main,234,3,-114,50,131.666,0.021,2,1,
main,235,3,178,-52,131.995,0.063,2,1,
main,236,3,556,-124,132.321,0.052000000000000005,2,2,
main,237,3,-417,14,132.538,0.013000000000000001,2,1,
main,238,3,492,146,132.869,0.061,2,1,
main,239,3,196,-71,133.195,0.052000000000000005,2,1,
main,240,3,73,-236,133.518,0.051000000000000004,2,1,
main,241,3,208,-40,133.843,0.051000000000000004,2,1,
main,242,3,351,279,134.17000000000002,0.056,2,2,
main,243,3,-129,-291,134.386,0.022,2,2,
main,244,3,-236,24,134.607,0.026000000000000002,2,2,
main,245,3,-298,102,134.825,0.026000000000000002,2,2,
main,246,3,-306,79,135.03900000000002,0.019,2,1,
main,247,3,397,-166,135.363,0.053,2,1,
main,248,3,310,154,135.687,0.052000000000000005,2,1,
main,249,3,405,83,136.013,0.052000000000000005,2,1,
main,250,3,304,272,136.334,0.047,2,1,
main,251,3,324,-44,136.662,0.054,2,1,
main,252,3,1,-15,136.987,0.053,2,1,
main,253,3,387,-96,137.316,0.054,2,1,
main,254,3,222,-1,137.64600000000002,0.062,2,1,
main,255,3,289,-100,137.973,0.054,2,1,
main,256,3,265,-120,138.29500000000002,0.049,2,1,
main,257,3,476,-81,138.621,0.052000000000000005,2,1,
main,258,3,482,152,138.948,0.054,2,2,
main,259,3,-448,64,139.16400000000002,0.021,2,2,
main,260,3,-389,144,139.383,0.029,2,2,
main,261,3,-141,3,139.601,0.023,2,2,
main,262,3,-305,13,139.823,0.037,2,2,
main,263,3,-269,-212,140.038,0.027,2,1,
main,264,3,494,-147,140.365,0.053,2,1,
main,265,3,7,-28,140.686,0.046,2,2,
main,266,3,-376,-54,140.905,0.027,2,2,
main,267,3,-241,73,141.121,0.022,2,2,
main,268,3,-190,-49,141.336,0.02,2,2,
main,269,3,-449,-380,141.558,0.026000000000000002,2,2,
main,270,3,-530,-167,141.776,0.026000000000000002,2,2,
main,271,3,-218,144,141.995,0.026000000000000002,2,1,
main,272,3,519,-116,142.328,0.059000000000000004,2,1,
main,273,3,279,15,142.656,0.054,2,1,
main,274,3,225,-104,142.98,0.049,2,1,
main,275,3,440,71,143.303,0.053,2,1,
main,276,3,34,36,143.632,0.058,2,1,
main,277,3,427,44,143.957,0.051000000000000004,2,2,
main,278,3,-336,-100,144.172,0.019,2,2,
main,279,3,-526,-280,144.38400000000001,0.022,2,2,
main,280,3,-388,-49,144.598,0.019,2,2,
main,281,3,-520,53,144.815,0.025,2,2,
main,282,3,-415,-51,145.036,0.028,2,2,
main,283,3,-129,79,145.25300000000001,0.022,2,2,
main,284,3,-577,258,145.47,0.024,2,1,
main,285,3,175,-7,145.793,0.051000000000000004,2,1,
