Orginal File Name:,CT-JTCTTEST-2018_6_29_17_50.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_17_50,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,365,3,-133,178,228.816,0.055,1,1,
main,366,3,-382,-48,229.142,0.054,1,1,
main,367,3,-261,-27,229.467,0.057,1,1,
main,368,3,-355,-136,229.792,0.057,1,1,
main,369,3,-246,39,230.119,0.058,1,1,
main,370,3,-281,-380,230.445,0.056,1,1,
main,371,3,-191,52,230.773,0.054,1,1,
main,372,3,-420,-79,231.103,0.058,1,2,
main,373,3,108,180,231.318,0.023,1,2,
main,374,3,680,244,231.532,0.021,1,2,
main,375,3,464,72,231.749,0.024,1,1,
main,376,3,-446,-223,232.073,0.056,1,2,
main,377,3,396,159,232.293,0.028,1,2,
main,378,3,377,-27,232.51,0.033,1,2,
main,379,3,298,76,232.73000000000002,0.034,1,2,
main,380,3,337,-4,232.95000000000002,0.03,1,2,
main,381,3,391,-158,233.169,0.029,1,2,
main,382,3,602,271,233.389,0.025,1,2,
